concurrency,request_index,ttft_s,e2e_s,n_tokens,error,level_wall_s
1,0,1.5081308740191162,3.738810892915353,76,,61.97040680097416
1,1,0.06266658613458276,3.8501909929327667,128,,61.97040680097416
1,2,0.04089759197086096,3.818999577080831,128,,61.97040680097416
1,3,0.04510885593481362,3.818799084983766,128,,61.97040680097416
1,4,0.040676831966266036,2.633408210007474,87,,61.97040680097416
1,5,0.04044351796619594,2.0933756900485605,70,,61.97040680097416
1,6,0.0416123301256448,3.820556459017098,128,,61.97040680097416
1,7,0.042052926030009985,3.6721953880041838,123,,61.97040680097416
1,8,0.04172918200492859,3.821799637982622,128,,61.97040680097416
1,9,0.0426077910233289,2.1869895791169256,73,,61.97040680097416
1,10,0.041358177084475756,1.9787480630911887,66,,61.97040680097416
1,11,0.04033603402785957,3.8253704111557454,128,,61.97040680097416
1,12,0.044682353967800736,3.7378851119428873,125,,61.97040680097416
1,13,0.04015673301182687,3.826674835057929,128,,61.97040680097416
1,14,0.041923841927200556,0.8462423149030656,28,,61.97040680097416
1,15,0.042937678983435035,1.5673145588953048,52,,61.97040680097416
1,16,0.05351042188704014,2.9384498929139227,97,,61.97040680097416
1,17,0.04029795085079968,3.8266764930449426,128,,61.97040680097416
1,18,0.043005785904824734,3.828173825982958,128,,61.97040680097416
1,19,0.04038954502902925,1.65036187809892,55,,61.97040680097416
2,0,0.07860326394438744,1.9162363819777966,61,,29.900495181092992
2,1,0.05542640411294997,3.2973619140684605,106,,29.900495181092992
2,2,0.06355104595422745,3.6464055608958006,117,,29.900495181092992
2,3,0.06349987909197807,3.9847843390889466,128,,29.900495181092992
2,4,0.06433729082345963,2.1150621629785746,67,,29.900495181092992
2,5,0.06327035278081894,2.176056138938293,69,,29.900495181092992
2,6,0.06464060698635876,3.218442204175517,103,,29.900495181092992
2,7,0.06421538884751499,3.9854342008475214,128,,29.900495181092992
2,8,0.06384996487759054,3.991892094956711,128,,29.900495181092992
2,9,0.06303427484817803,1.5372620150446892,48,,29.900495181092992
2,10,0.0630653528496623,1.86917106481269,59,,29.900495181092992
2,11,0.06471331510692835,3.986003360012546,128,,29.900495181092992
2,12,0.06422071903944016,3.8711654159706086,124,,29.900495181092992
2,14,0.07143085286952555,0.3573117018677294,10,,29.900495181092992
2,15,0.07471197796985507,1.8695318480022252,59,,29.900495181092992
2,13,0.06532946601510048,4.091557234060019,128,,29.900495181092992
2,16,0.06323687895201147,1.8392662859987468,58,,29.900495181092992
2,17,0.06350978696718812,3.990814687917009,128,,29.900495181092992
2,18,0.06715362309478223,3.992636932991445,128,,29.900495181092992
2,19,0.06432937597855926,2.615738700143993,85,,29.900495181092992
4,0,0.13198428112082183,2.0464943149127066,63,,32.167516165878624
4,2,0.09933715197257698,4.025413976050913,128,,32.167516165878624
4,1,2.0825388429220766,5.272416365798563,104,,32.167516165878624
4,4,3.2829361220356077,4.603331913007423,44,,32.167516165878624
4,3,4.060945668956265,8.015905485954136,128,,32.167516165878624
4,5,2.6388012499082834,4.942921649897471,75,,32.167516165878624
4,6,2.8247921660076827,5.677442688029259,93,,32.167516165878624
4,7,2.39584307000041,6.3227165441494435,128,,32.167516165878624
4,8,2.946369688026607,6.87508513010107,128,,32.167516165878624
4,9,4.019181125098839,6.596427300013602,84,,32.167516165878624
4,10,4.021362408995628,6.3534820028580725,76,,32.167516165878624
4,11,2.6701957448385656,6.597188903950155,128,,32.167516165878624
4,12,2.4238494460005313,6.35080015193671,128,,32.167516165878624
4,13,4.020792746217921,7.947611089097336,128,,32.167516165878624
4,14,4.019290468888357,6.971173809841275,96,,32.167516165878624
4,15,4.019467734964564,6.053363317856565,65,,32.167516165878624
4,16,3.0558287808671594,5.1309441269841045,67,,32.167516165878624
4,17,2.1241988248657435,6.053183923941106,128,,32.167516165878624
4,18,2.179285281104967,6.108664229046553,128,,32.167516165878624
4,19,4.020059916889295,6.404250732855871,80,,32.167516165878624
8,4,0.1302435309626162,2.805310138966888,88,,33.344194991048425
8,2,0.17683640704490244,3.8947831119876355,121,,33.344194991048425
8,5,2.8395465589128435,5.267363982042298,79,,33.344194991048425
8,3,3.9294084110297263,7.859906470170245,128,,33.344194991048425
8,1,5.418989732163027,8.272342259064317,93,,33.344194991048425
8,0,7.9878570639993995,9.893861521966755,62,,33.344194991048425
8,6,8.213207147084177,12.144742846023291,128,,33.344194991048425
8,7,9.787207032786682,13.717863210942596,128,,33.344194991048425
8,8,9.421471911016852,13.354811378056183,128,,33.344194991048425
8,9,9.974340325919911,12.653482394991443,87,,33.344194991048425
8,10,10.926834150915965,13.077469917014241,70,,33.344194991048425
8,11,8.71646807109937,12.309427946107462,117,,33.344194991048425
8,12,10.222739259013906,14.159011786803603,128,,33.344194991048425
8,13,10.403779014013708,14.34158012503758,128,,33.344194991048425
8,14,10.229612497147173,13.057078158017248,92,,33.344194991048425
8,15,10.411656881915405,12.814254734897986,77,,33.344194991048425
8,16,9.135998563840985,13.084748313995078,128,,33.344194991048425
8,17,10.133086594985798,14.062228736001998,128,,33.344194991048425
8,19,10.476374827092513,10.999127814080566,18,,33.344194991048425
8,18,10.932011273922399,14.809995323885232,128,,33.344194991048425
