concurrency,request_index,ttft_s,e2e_s,n_tokens,error,level_wall_s
1,0,0.1579760038293898,1.938647683011368,128,,37.477663193130866
1,1,0.06345963198691607,1.844906244892627,128,,37.477663193130866
1,2,0.055746609112247825,1.8361180580686778,128,,37.477663193130866
1,3,0.0683167481329292,1.8491959229577333,128,,37.477663193130866
1,4,0.06763363885693252,1.848027060041204,128,,37.477663193130866
1,5,0.07082024705596268,1.8508044918999076,128,,37.477663193130866
1,6,0.07043396309018135,1.8476679970044643,128,,37.477663193130866
1,7,0.05404766881838441,1.8323607249185443,128,,37.477663193130866
1,8,0.0609363759867847,1.8399541121907532,128,,37.477663193130866
1,9,0.06873617600649595,1.8471766929142177,128,,37.477663193130866
1,10,0.06644108984619379,1.8453041419852525,128,,37.477663193130866
1,11,0.06437575491145253,1.8440432159695774,128,,37.477663193130866
1,12,0.054449771996587515,1.835319328121841,128,,37.477663193130866
1,13,0.06604648102074862,1.8467483569402248,128,,37.477663193130866
1,14,0.0750842650886625,1.8558087442070246,128,,37.477663193130866
1,15,0.06373501615598798,1.8447583650704473,128,,37.477663193130866
1,16,0.059564627008512616,1.8405395420268178,128,,37.477663193130866
1,17,0.05514335189945996,1.8377843028865755,128,,37.477663193130866
1,18,0.06262511597014964,1.8458835817873478,128,,37.477663193130866
1,19,0.06768994685262442,1.8502981869969517,128,,37.477663193130866
2,1,0.12529245298355818,1.931086063850671,128,,19.703370856121182
2,0,0.15274062799289823,1.9830201950389892,128,,19.703370856121182
2,2,0.12938618706539273,1.9348470161203295,128,,19.703370856121182
2,3,0.1071071969345212,1.935414392966777,128,,19.703370856121182
2,4,0.14234755816869438,1.947805532021448,128,,19.703370856121182
2,5,0.11849696398712695,1.9455822261516005,128,,19.703370856121182
2,6,0.1419939249753952,1.94769830792211,128,,19.703370856121182
2,7,0.12036018492653966,1.9488792638294399,128,,19.703370856121182
2,8,0.13941697706468403,1.9456703020259738,128,,19.703370856121182
2,9,0.11673465208150446,1.946008455939591,128,,19.703370856121182
2,10,0.13982387981377542,1.9463962418958545,128,,19.703370856121182
2,11,0.11659900518134236,1.9472733400762081,128,,19.703370856121182
2,12,0.13755980599671602,1.9447341011837125,128,,19.703370856121182
2,13,0.11054084589704871,1.9412486660294235,128,,19.703370856121182
2,14,0.13447458995506167,1.9445351748727262,128,,19.703370856121182
2,15,0.11173267313279212,1.9510031731333584,128,,19.703370856121182
2,16,0.13312257011421025,1.940662211040035,128,,19.703370856121182
2,17,0.10606432612985373,1.93474685610272,128,,19.703370856121182
2,18,0.13616658584214747,1.9448322888929397,128,,19.703370856121182
2,19,0.11419491400010884,1.9329714600462466,128,,19.703370856121182
4,3,0.11827619397081435,1.9665389379952103,128,,10.358620222192258
4,2,0.1461631441488862,2.0150474451947957,128,,10.358620222192258
4,0,0.1907212899532169,2.059875554870814,128,,10.358620222192258
4,1,0.1686658258549869,2.0378837829921395,128,,10.358620222192258
4,4,0.1907104488927871,2.0439650469925255,128,,10.358620222192258
4,5,0.16896512499079108,2.0458665199112147,128,,10.358620222192258
4,6,0.14517237897962332,2.0228915088810027,128,,10.358620222192258
4,7,0.12284192396327853,2.000462988158688,128,,10.358620222192258
4,8,0.19099592207930982,2.041843052022159,128,,10.358620222192258
4,9,0.16718963999301195,2.0437887411098927,128,,10.358620222192258
4,11,0.12382781715132296,2.000538320047781,128,,10.358620222192258
4,10,0.14494621008634567,2.022320373915136,128,,10.358620222192258
4,12,0.2051038050558418,2.056361504131928,128,,10.358620222192258
4,15,0.12809930881485343,2.005147292977199,128,,10.358620222192258
4,14,0.1589010120369494,2.035860256990418,128,,10.358620222192258
4,13,0.1809564740397036,2.0586010119877756,128,,10.358620222192258
4,16,0.19522964186035097,2.0452507899608463,128,,10.358620222192258
4,17,0.17216879595071077,2.032991471933201,128,,10.358620222192258
4,19,0.1259271390736103,1.9868684799876064,128,,10.358620222192258
4,18,0.14869177108630538,2.0105376010760665,128,,10.358620222192258
8,0,0.3427918248344213,2.288500639842823,128,,6.67440356197767
8,7,0.1409822329878807,2.1111911088228226,128,,6.67440356197767
8,3,0.2772549220826477,2.248477604938671,128,,6.67440356197767
8,5,0.22901346208527684,2.2003311761654913,128,,6.67440356197767
8,1,0.3254361159633845,2.296457186806947,128,,6.67440356197767
8,4,0.25301666907034814,2.224241446936503,128,,6.67440356197767
8,2,0.3019522780086845,2.2740619878750294,128,,6.67440356197767
8,6,0.16429308312945068,2.1365634379908442,128,,6.67440356197767
8,8,0.3062456198967993,2.2512730800081044,128,,6.67440356197767
8,14,0.16559760202653706,2.1337897849734873,128,,6.67440356197767
8,12,0.2102566510438919,2.1793781090527773,128,,6.67440356197767
8,10,0.25606178818270564,2.2253524879924953,128,,6.67440356197767
8,15,0.1425515259616077,2.111968846991658,128,,6.67440356197767
8,9,0.27911031898111105,2.2498159389942884,128,,6.67440356197767
8,11,0.23279346898198128,2.2031271029263735,128,,6.67440356197767
8,13,0.18553860485553741,2.1569591949228197,128,,6.67440356197767
8,16,0.1960645979270339,2.046593612059951,128,,6.67440356197767
8,18,0.14497483312152326,2.0054055221844465,128,,6.67440356197767
8,17,0.17060612607747316,2.0319387500640005,128,,6.67440356197767
8,19,0.12198092602193356,1.9835462840273976,128,,6.67440356197767
