timestamp,gpu_utilization_pct,power_draw_w,memory_used_mib,memory_total_mib
2026-09-19T13:32:16.184379+00:00,0.0,105.36,28919.0,49140.0
2026-09-19T13:32:17.206262+00:00,0.0,105.25,28919.0,49140.0
2026-09-19T13:32:18.231307+00:00,0.0,90.57,28919.0,49140.0
2026-09-19T13:32:19.253686+00:00,0.0,60.07,28919.0,49140.0
2026-09-19T13:32:20.276233+00:00,0.0,44.13,28919.0,49140.0
2026-09-19T13:32:21.298853+00:00,0.0,44.05,28919.0,49140.0
2026-09-19T13:32:22.320894+00:00,0.0,43.87,28919.0,49140.0
2026-09-19T13:32:23.343325+00:00,0.0,43.63,28919.0,49140.0
2026-09-19T13:30:17.279563+00:00,0.0,34.49,28919.0,49140.0
2026-09-19T13:30:18.301336+00:00,0.0,34.4,28919.0,49140.0
2026-09-19T13:30:19.323426+00:00,0.0,34.55,28919.0,49140.0
2026-09-19T13:30:20.346921+00:00,0.0,34.54,28919.0,49140.0
2026-09-19T13:30:21.368636+00:00,0.0,34.54,28919.0,49140.0
2026-09-19T13:30:22.390686+00:00,0.0,34.57,28919.0,49140.0
2026-09-19T13:30:23.415877+00:00,0.0,34.53,28919.0,49140.0
2026-09-19T13:30:24.437219+00:00,0.0,34.56,28919.0,49140.0
2026-09-19T13:30:25.459738+00:00,0.0,34.56,28919.0,49140.0
2026-09-19T13:30:26.481210+00:00,0.0,34.59,28919.0,49140.0
2026-09-19T13:30:27.503718+00:00,0.0,34.66,28919.0,49140.0
2026-09-19T13:30:28.524799+00:00,0.0,34.75,28919.0,49140.0
2026-09-19T13:30:29.546773+00:00,0.0,34.76,28919.0,49140.0
