concurrency,request_index,ttft_s,e2e_s,n_tokens,error,level_wall_s
1,0,0.18084014183841646,3.3307429410051554,128,,65.0415620028507
1,1,0.0726174539886415,3.2247396849561483,128,,65.0415620028507
1,2,0.06371920485980809,3.2182905620429665,128,,65.0415620028507
1,3,0.06341927498579025,3.2150079088751227,128,,65.0415620028507
1,4,0.06139466702006757,3.2115240660496056,128,,65.0415620028507
1,5,0.06293437303975224,3.21486767497845,128,,65.0415620028507
1,6,0.0730465289670974,3.2271200479008257,128,,65.0415620028507
1,7,0.05965474899858236,3.2147122491151094,128,,65.0415620028507
1,8,0.06438825698569417,3.2187835359945893,128,,65.0415620028507
1,9,0.06502252304926515,3.2201933790929615,128,,65.0415620028507
1,10,0.06848901510238647,3.2241842770017684,128,,65.0415620028507
1,11,0.07561493315733969,3.2318707201629877,128,,65.0415620028507
1,12,0.05399736319668591,3.2117230161093175,128,,65.0415620028507
1,13,0.09270030516199768,3.249870372004807,128,,65.0415620028507
1,14,0.06604037992656231,3.224572326056659,128,,65.0415620028507
1,15,0.06785942800343037,3.2278676880523562,128,,65.0415620028507
1,16,0.062406688928604126,3.2234363148454577,128,,65.0415620028507
1,17,0.05873657297343016,3.2194553969893605,128,,65.0415620028507
1,18,0.061033790931105614,3.222393461037427,128,,65.0415620028507
1,19,0.06676482618786395,3.2279871760401875,128,,65.0415620028507
2,1,0.13051231601275504,3.3363344110548496,128,,33.73506523598917
2,0,0.15907594189047813,3.3865182630252093,128,,33.73506523598917
2,2,0.13960992195643485,3.3447428178042173,128,,33.73506523598917
2,3,0.11751969484612346,3.344796920893714,128,,33.73506523598917
2,4,0.147328969091177,3.354099336080253,128,,33.73506523598917
2,5,0.12613013410009444,3.355301541974768,128,,33.73506523598917
2,6,0.132275978801772,3.340258620912209,128,,33.73506523598917
2,7,0.1100809620693326,3.3405556560028344,128,,33.73506523598917
2,8,0.13504558498971164,3.341330850031227,128,,33.73506523598917
2,9,0.11296540405601263,3.345791371073574,128,,33.73506523598917
2,10,0.14229849399998784,3.3481550740543753,128,,33.73506523598917
2,11,0.11776846600696445,3.3468760021496564,128,,33.73506523598917
2,12,0.13342559500597417,3.340417572995648,128,,33.73506523598917
2,13,0.11177436984144151,3.3405223838053644,128,,33.73506523598917
2,14,0.13725348305888474,3.3449914299417287,128,,33.73506523598917
2,15,0.11570835998281837,3.3484571278095245,128,,33.73506523598917
2,16,0.13759400905109942,3.347484217956662,128,,33.73506523598917
2,17,0.11439148592762649,3.348945606034249,128,,33.73506523598917
2,18,0.14247414888814092,3.3515954660251737,128,,33.73506523598917
2,19,0.11977828899398446,3.350330480840057,128,,33.73506523598917
4,1,0.17781076184473932,3.4289234338793904,128,,17.386000480037183
4,3,0.1333018089644611,3.4048344059847295,128,,17.386000480037183
4,0,0.20645186491310596,3.4777315710671246,128,,17.386000480037183
4,2,0.15910703199915588,3.431120913941413,128,,17.386000480037183
4,4,0.20166890206746757,3.4506862519774586,128,,17.386000480037183
4,5,0.1789787628222257,3.4516510169487447,128,,17.386000480037183
4,7,0.13320363406091928,3.428699770011008,128,,17.386000480037183
4,6,0.15582330897450447,3.451706511899829,128,,17.386000480037183
4,8,0.1917137550190091,3.4430414859671146,128,,17.386000480037183
4,11,0.12356934603303671,3.3969372001010925,128,,17.386000480037183
4,9,0.16975126904435456,3.443611820228398,128,,17.386000480037183
4,10,0.14572261390276253,3.4683510039467365,128,,17.386000480037183
4,12,0.19020129018463194,3.442862175172195,128,,17.386000480037183
4,14,0.14381849602796137,3.421786966966465,128,,17.386000480037183
4,13,0.1671470778528601,3.445860537001863,128,,17.386000480037183
4,15,0.1187822250649333,3.3975376829039305,128,,17.386000480037183
4,16,0.19798800395801663,3.450391110032797,128,,17.386000480037183
4,19,0.12670983700081706,3.4038364870939404,128,,17.386000480037183
4,17,0.17337410687468946,3.450284957885742,128,,17.386000480037183
4,18,0.14993914193473756,3.427376443054527,128,,17.386000480037183
8,3,0.2536541488952935,3.5536581170745194,128,,10.707504190970212
8,1,0.32105793012306094,3.6280680471099913,128,,10.707504190970212
8,0,0.34362104907631874,3.6515543810091913,128,,10.707504190970212
8,4,0.2508427349384874,3.559664866887033,128,,10.707504190970212
8,7,0.1501874439418316,3.458405297016725,128,,10.707504190970212
8,2,0.29805729119107127,3.6061813451815397,128,,10.707504190970212
8,5,0.22762908809818327,3.5366261831950396,128,,10.707504190970212
8,6,0.17310254112817347,3.481820906046778,128,,10.707504190970212
8,8,0.1693098288960755,3.406765918014571,128,,10.707504190970212
8,11,0.22976775490678847,3.5301477250177413,128,,10.707504190970212
8,9,0.2743683618027717,3.5754430438391864,128,,10.707504190970212
8,10,0.2519863178022206,3.6032347939908504,128,,10.707504190970212
8,15,0.14263505302369595,3.5188803139608353,128,,10.707504190970212
8,14,0.1650820120703429,3.5417064330540597,128,,10.707504190970212
8,12,0.2108590251300484,3.5874047060497105,128,,10.707504190970212
8,13,0.1879607499577105,3.5648784281220287,128,,10.707504190970212
8,16,0.0907545171212405,3.3729868549853563,128,,10.707504190970212
8,18,0.108088482869789,3.3818600038066506,128,,10.707504190970212
8,19,0.08228860097005963,3.3568783581722528,128,,10.707504190970212
8,17,0.13207800313830376,3.40720507199876,128,,10.707504190970212
