concurrency,request_index,ttft_s,e2e_s,n_tokens,error,level_wall_s
1,0,0.10108640510588884,2.3341848459094763,76,,62.92059036297724
1,1,0.04221146204508841,3.497036196058616,117,,62.92059036297724
1,2,0.04422598099336028,3.653003543848172,122,,62.92059036297724
1,3,0.041720518842339516,3.8295097600203007,128,,62.92059036297724
1,4,0.04092645808123052,2.6279918029904366,88,,62.92059036297724
1,5,0.04072697018273175,2.1865429480094463,73,,62.92059036297724
1,6,0.04154535406269133,3.640364967053756,122,,62.92059036297724
1,7,0.041020978009328246,3.694224304985255,123,,62.92059036297724
1,8,0.054991984041407704,3.8885309561155736,128,,62.92059036297724
1,9,0.043003857834264636,1.5623285679612309,52,,62.92059036297724
1,10,0.045948203187435865,2.0394104791339487,68,,62.92059036297724
1,11,0.04178595310077071,3.835581620922312,128,,62.92059036297724
1,12,0.041884619975462556,3.7152102100662887,124,,62.92059036297724
1,13,0.04445019597187638,3.83374428586103,128,,62.92059036297724
1,14,0.04077497101388872,1.8311341339722276,61,,62.92059036297724
1,15,0.042696393094956875,1.949177831178531,65,,62.92059036297724
1,16,0.0401742490939796,3.825075267115608,128,,62.92059036297724
1,17,0.041119996923953295,3.837049706140533,128,,62.92059036297724
1,18,0.04203812195919454,3.849286702927202,128,,62.92059036297724
1,19,0.05943490890786052,2.7791702789254487,91,,62.92059036297724
2,0,0.07717693108133972,1.8890915631782264,60,,31.107552213128656
2,1,0.05418486800044775,3.980945514049381,128,,31.107552213128656
2,2,0.0649283800739795,3.9910581060685217,128,,31.107552213128656
2,3,0.06362864910624921,3.989504812983796,128,,31.107552213128656
2,4,0.06511274981312454,2.3985014469362795,76,,31.107552213128656
2,5,0.06491486285813153,1.926448283949867,60,,31.107552213128656
2,6,0.06608352507464588,4.010621178196743,128,,31.107552213128656
2,7,0.06296904501505196,3.9903990000020713,128,,31.107552213128656
2,9,0.06558782421052456,1.081920730182901,34,,31.107552213128656
2,8,0.06438076798804104,4.022404181072488,128,,31.107552213128656
2,10,0.06321667600423098,2.14871948515065,68,,31.107552213128656
2,11,0.06411400297656655,2.6391304708085954,84,,31.107552213128656
2,12,0.06422063382342458,3.991417563986033,128,,31.107552213128656
2,14,0.06532789906486869,1.1444100821390748,36,,31.107552213128656
2,13,0.06454625190235674,4.020023413002491,128,,31.107552213128656
2,15,0.050204423954710364,2.2267169828992337,71,,31.107552213128656
2,16,0.0651151838246733,3.991140143945813,128,,31.107552213128656
2,17,0.06400795094668865,3.717493874952197,119,,31.107552213128656
2,19,0.06444315705448389,0.25038043805398047,7,,31.107552213128656
2,18,0.06533946003764868,3.9370692600496113,128,,31.107552213128656
4,0,0.13408237998373806,2.215689511038363,67,,31.905474736122414
4,1,0.11052629793994129,3.8487533580046147,120,,31.905474736122414
4,2,2.2231948368716985,6.157631471985951,128,,31.905474736122414
4,3,3.856616351986304,7.792057104874402,128,,31.905474736122414
4,4,4.016926413169131,6.23311728797853,72,,31.905474736122414
4,5,4.026416721986607,6.091743738157675,67,,31.905474736122414
4,6,2.308004403952509,6.26881162985228,128,,31.905474736122414
4,7,2.1552965010050684,6.1126777939498425,128,,31.905474736122414
4,9,4.047032824950293,5.15661574783735,37,,31.905474736122414
4,8,4.052241234108806,8.015540996100754,128,,31.905474736122414
4,10,2.7019093988928944,4.452985598007217,57,,31.905474736122414
4,11,2.549814871046692,5.894657812081277,109,,31.905474736122414
4,12,1.840627979952842,5.467265436891466,118,,31.905474736122414
4,14,3.714579958934337,5.805883687920868,69,,31.905474736122414
4,13,3.4366745930165052,7.398116863099858,128,,31.905474736122414
4,15,2.916176804108545,5.00405695498921,68,,31.905474736122414
4,16,3.307777970097959,7.242057840107009,128,,31.905474736122414
4,17,2.1766069950535893,6.111255855066702,128,,31.905474736122414
4,19,4.026107236044481,5.471046630991623,48,,31.905474736122414
4,18,4.024629829218611,7.9158911721315235,128,,31.905474736122414
8,0,0.27255661808885634,2.694160566199571,79,,33.00380891910754
8,1,0.24825069913640618,4.2565289051271975,128,,33.00380891910754
8,2,2.71406640089117,6.690439584897831,128,,33.00380891910754
8,4,4.2437899531796575,6.794655387988314,83,,33.00380891910754
8,5,6.828431506175548,9.104197970125824,75,,33.00380891910754
8,3,6.724131872877479,10.68536022095941,128,,33.00380891910754
8,7,9.075518538011238,12.765218841843307,120,,33.00380891910754
8,6,10.635666828835383,13.771905978908762,102,,33.00380891910754
8,9,9.704953811131418,11.951055980985984,74,,33.00380891910754
8,8,10.309545609168708,14.271427075145766,128,,33.00380891910754
8,10,9.547870943089947,11.69800740107894,70,,33.00380891910754
8,11,10.134765170980245,14.085323774022982,128,,33.00380891910754
8,12,9.273663936881348,13.232213288079947,128,,33.00380891910754
8,14,9.542793527944013,10.96511995792389,47,,33.00380891910754
8,13,10.275526042096317,14.256434038979933,128,,33.00380891910754
8,15,10.040519091999158,12.200944725889713,70,,33.00380891910754
8,16,8.81724346592091,10.481324528809637,54,,33.00380891910754
8,17,9.221781729953364,12.856398551957682,118,,33.00380891910754
8,18,8.33073966903612,12.276600430021062,128,,33.00380891910754
8,19,8.905619629193097,11.958134892163798,102,,33.00380891910754
