timestamp,gpu_utilization_pct,power_draw_w,memory_used_mib,memory_total_mib
2026-09-20T16:17:34.092424+00:00,100.0,274.04,22915.0,49140.0
2026-09-20T16:17:35.113486+00:00,100.0,299.14,22915.0,49140.0
2026-09-20T16:17:36.138587+00:00,100.0,276.45,22915.0,49140.0
2026-09-20T16:17:37.159914+00:00,100.0,298.54,22915.0,49140.0
2026-09-20T16:17:38.183102+00:00,100.0,254.47,22915.0,49140.0
2026-09-20T16:17:39.205501+00:00,100.0,299.61,22915.0,49140.0
2026-09-20T16:17:40.227473+00:00,100.0,261.64,22915.0,49140.0
2026-09-20T16:17:41.250847+00:00,100.0,299.65,22915.0,49140.0
2026-09-20T16:17:42.271871+00:00,100.0,270.7,22915.0,49140.0
2026-09-20T16:17:43.294991+00:00,100.0,299.2,22915.0,49140.0
2026-09-20T16:17:44.317647+00:00,0.0,228.95,22915.0,49140.0
2026-09-20T16:17:45.341309+00:00,0.0,144.48,22915.0,49140.0
2026-09-20T16:17:46.364893+00:00,0.0,117.03,22915.0,49140.0
2026-09-20T16:17:47.387961+00:00,0.0,111.49,22915.0,49140.0
2026-09-20T16:17:48.411947+00:00,0.0,105.98,22915.0,49140.0
2026-09-20T16:17:49.435186+00:00,0.0,105.83,22915.0,49140.0
2026-09-20T16:17:50.458579+00:00,0.0,105.65,22915.0,49140.0
2026-09-20T16:17:51.480142+00:00,0.0,105.42,22915.0,49140.0
2026-09-20T16:17:52.502796+00:00,0.0,105.0,22915.0,49140.0
2026-09-20T16:17:53.525603+00:00,0.0,104.49,22915.0,49140.0
2026-09-20T16:17:54.547982+00:00,0.0,104.21,22915.0,49140.0
2026-09-20T16:17:55.569369+00:00,0.0,104.09,22915.0,49140.0
2026-09-20T16:17:56.593349+00:00,0.0,103.96,22915.0,49140.0
2026-09-20T16:17:57.615646+00:00,0.0,103.77,22915.0,49140.0
2026-09-20T16:17:58.637069+00:00,0.0,103.55,22915.0,49140.0
2026-09-20T16:17:59.660828+00:00,0.0,103.32,22915.0,49140.0
2026-09-20T16:18:00.684220+00:00,0.0,103.16,22915.0,49140.0
2026-09-20T16:18:01.706515+00:00,0.0,103.02,22915.0,49140.0
2026-09-20T16:18:02.729407+00:00,0.0,45.04,22915.0,49140.0
2026-09-20T16:18:03.750678+00:00,0.0,42.79,22915.0,49140.0
